timestamp,open,high,low,close,volume
2025-04-27 22:00:00+00:00,3324.265,3335.995,3320.625,3326.245,0.28581
2025-04-27 22:15:00+00:00,3326.255,3326.785,3315.925,3317.015,0.20867000000000002
2025-04-27 22:30:00+00:00,3317.095,3317.095,3308.765,3309.105,0.21141
2025-04-27 22:45:00+00:00,3309.135,3314.345,3309.135,3309.955,0.16818
2025-04-27 23:00:00+00:00,3309.935,3317.755,3309.0,3309.0,0.8748859999999999
2025-04-27 23:15:00+00:00,3309.0,3311.275,3299.745,3307.655,0.276845
2025-04-27 23:30:00+00:00,3307.615,3308.425,3304.695,3305.875,0.11164
2025-04-27 23:45:00+00:00,3305.855,3306.235,3298.275,3302.415,0.18777
2025-04-28 00:00:00+00:00,3302.485,3313.455,3301.245,3306.795,0.38951
2025-04-28 00:15:00+00:00,3306.775,3311.345,3305.225,3310.855,0.16598000000000002
2025-04-28 00:30:00+00:00,3310.795,3313.025,3307.225,3308.305,0.16914
2025-04-28 00:45:00+00:00,3308.345,3315.695,3308.335,3313.765,0.23987
2025-04-28 01:00:00+00:00,3313.735,3314.785,3305.205,3306.855,0.42244
2025-04-28 01:15:00+00:00,3306.935,3307.785,3289.755,3290.745,0.70616
2025-04-28 01:30:00+00:00,3290.785,3290.795,3278.695,3285.755,0.67077
2025-04-28 01:45:00+00:00,3285.815,3290.935,3279.255,3280.715,0.49511
2025-04-28 02:00:00+00:00,3281.135,3283.115,3267.765,3270.775,0.44431499999999996
2025-04-28 02:15:00+00:00,3270.785,3275.935,3268.725,3274.385,0.28975
2025-04-28 02:30:00+00:00,3274.765,3282.975,3271.545,3279.685,0.59077
2025-04-28 02:45:00+00:00,3279.725,3286.155,3279.245,3280.485,0.22306
2025-04-28 03:00:00+00:00,3280.555,3285.745,3280.035,3282.895,0.2009
2025-04-28 03:15:00+00:00,3282.925,3294.885,3282.215,3292.365,0.2206
2025-04-28 03:30:00+00:00,3292.345,3294.175,3289.635,3293.175,0.13227
2025-04-28 03:45:00+00:00,3293.215,3294.155,3289.945,3290.595,0.1195
2025-04-28 04:00:00+00:00,3290.575,3293.195,3288.575,3290.145,0.25003000000000003
2025-04-28 04:15:00+00:00,3290.175,3293.935,3288.335,3293.575,0.09552
2025-04-28 04:30:00+00:00,3293.235,3294.095,3290.945,3291.375,0.07194
2025-04-28 04:45:00+00:00,3291.435,3298.825,3289.535,3298.725,0.15913
2025-04-28 05:00:00+00:00,3298.755,3299.605,3295.715,3296.385,0.09866
2025-04-28 05:15:00+00:00,3296.455,3298.695,3294.605,3297.155,0.12045
2025-04-28 05:30:00+00:00,3297.235,3300.775,3287.605,3287.965,0.2559
2025-04-28 05:45:00+00:00,3288.025,3295.855,3287.565,3294.845,0.1713
2025-04-28 06:00:00+00:00,3294.855,3296.425,3291.805,3291.995,0.48318
2025-04-28 06:15:00+00:00,3291.995,3294.995,3287.765,3292.265,0.68788
2025-04-28 06:30:00+00:00,3292.215,3292.525,3283.905,3286.695,0.70016
2025-04-28 06:45:00+00:00,3286.685,3288.515,3281.425,3282.935,0.40609
2025-04-28 07:00:00+00:00,3283.095,3288.015,3277.165,3285.845,0.52344
2025-04-28 07:15:00+00:00,3285.845,3286.165,3278.285,3279.665,0.38337
2025-04-28 07:30:00+00:00,3279.625,3291.405,3278.555,3289.135,0.51079
2025-04-28 07:45:00+00:00,3289.165,3292.205,3286.565,3287.035,0.28593
2025-04-28 08:00:00+00:00,3287.065,3288.235,3283.395,3283.995,0.32096
2025-04-28 08:15:00+00:00,3283.995,3286.855,3283.425,3283.835,0.33579
2025-04-28 08:30:00+00:00,3283.825,3284.525,3281.105,3282.405,0.31933
2025-04-28 08:45:00+00:00,3282.239,3282.875,3278.925,3282.345,0.25721
2025-04-28 09:00:00+00:00,3282.395,3287.215,3282.165,3283.725,0.428
2025-04-28 09:15:00+00:00,3283.725,3283.725,3277.415,3277.875,0.49324
2025-04-28 09:30:00+00:00,3277.875,3281.565,3276.285,3279.335,0.31925
2025-04-28 09:45:00+00:00,3279.315,3279.525,3274.255,3274.315,0.20046
2025-04-28 10:00:00+00:00,3274.325,3280.415,3273.065,3278.365,0.40742
2025-04-28 10:15:00+00:00,3278.945,3283.595,3278.665,3283.595,0.15433
2025-04-28 10:30:00+00:00,3283.595,3289.585,3283.175,3288.915,0.21083
2025-04-28 10:45:00+00:00,3288.935,3291.565,3287.275,3289.335,0.23222
2025-04-28 11:00:00+00:00,3289.305,3294.255,3286.745,3287.355,0.2385
2025-04-28 11:15:00+00:00,3287.805,3290.875,3284.545,3289.885,0.32425
2025-04-28 11:30:00+00:00,3289.885,3293.665,3288.115,3292.925,0.24818
2025-04-28 11:45:00+00:00,3292.925,3296.925,3291.235,3293.885,0.21764
2025-04-28 12:00:00+00:00,3293.935,3297.655,3293.935,3295.375,0.37226
2025-04-28 12:15:00+00:00,3295.385,3301.965,3292.455,3301.805,0.50896
2025-04-28 12:30:00+00:00,3301.765,3302.055,3295.515,3298.135,0.45778
2025-04-28 12:45:00+00:00,3297.945,3299.755,3294.565,3295.905,0.37755
2025-04-28 13:00:00+00:00,3295.905,3296.675,3290.225,3295.215,0.64483
2025-04-28 13:15:00+00:00,3294.995,3300.805,3294.985,3299.845,0.54069
2025-04-28 13:30:00+00:00,3299.855,3301.025,3289.575,3291.235,1.08245
2025-04-28 13:45:00+00:00,3291.505,3293.215,3286.735,3293.095,1.05431
2025-04-28 14:00:00+00:00,3293.089,3300.275,3293.089,3298.835,0.88402
2025-04-28 14:15:00+00:00,3298.909,3315.555,3298.909,3310.895,1.36697
2025-04-28 14:30:00+00:00,3310.845,3330.375,3310.455,3329.705,1.36377
2025-04-28 14:45:00+00:00,3329.775,3332.815,3326.875,3328.305,0.76223
2025-04-28 15:00:00+00:00,3328.295,3329.705,3323.175,3329.605,0.60456
2025-04-28 15:15:00+00:00,3329.395,3335.715,3327.425,3328.395,0.9861800000000001
2025-04-28 15:30:00+00:00,3328.405,3328.885,3318.715,3323.735,0.86381
2025-04-28 15:45:00+00:00,3323.735,3327.125,3321.485,3324.695,0.87187
2025-04-28 16:00:00+00:00,3324.725,3337.615,3324.105,3334.555,0.62881
2025-04-28 16:15:00+00:00,3334.575,3337.675,3331.675,3334.085,0.49871
2025-04-28 16:30:00+00:00,3334.015,3338.865,3331.075,3337.675,0.40643
2025-04-28 16:45:00+00:00,3337.675,3337.715,3332.215,3336.325,0.39562
2025-04-28 17:00:00+00:00,3336.335,3338.675,3336.175,3336.635,0.37609000000000004
2025-04-28 17:15:00+00:00,3336.765,3338.195,3332.795,3336.545,0.38578
2025-04-28 17:30:00+00:00,3336.645,3339.745,3336.645,3337.025,0.3537
2025-04-28 17:45:00+00:00,3336.975,3338.515,3334.135,3335.025,0.30665
2025-04-28 18:00:00+00:00,3334.845,3339.215,3333.525,3337.655,0.30755
2025-04-28 18:15:00+00:00,3337.595,3349.515,3336.875,3347.785,0.49517
2025-04-28 18:30:00+00:00,3347.795,3349.225,3345.665,3346.795,0.29727
2025-04-28 18:45:00+00:00,3346.845,3349.335,3346.245,3348.575,0.37462
2025-04-28 19:00:00+00:00,3348.595,3351.815,3347.785,3349.215,0.45698
2025-04-28 19:15:00+00:00,3349.245,3350.355,3345.245,3349.625,0.36622
2025-04-28 19:30:00+00:00,3349.525,3351.245,3346.275,3349.645,0.3479
2025-04-28 19:45:00+00:00,3349.645,3352.835,3349.145,3351.935,0.46672
2025-04-28 20:00:00+00:00,3351.695,3352.135,3349.195,3350.035,0.1802
2025-04-28 20:15:00+00:00,3349.935,3350.025,3347.235,3349.195,0.17333
2025-04-28 20:30:00+00:00,3349.195,3350.385,3344.785,3345.425,0.11003
2025-04-28 20:45:00+00:00,3345.425,3346.595,3342.055,3343.505,0.17994
2025-04-28 22:00:00+00:00,3343.735,3348.145,3337.135,3338.935,0.24138
2025-04-28 22:15:00+00:00,3338.935,3338.935,3332.015,3334.865,0.3466
2025-04-28 22:30:00+00:00,3334.885,3339.585,3334.885,3336.655,0.18157
