timestamp,open,high,low,close,volume,source
1968-05-24 00:00:00+00:00,41.75,41.75,41.75,41.75,0.0,lbma_gold_pm_usd
1968-05-27 00:00:00+00:00,41.5,41.5,41.5,41.5,0.0,lbma_gold_pm_usd
1968-05-28 00:00:00+00:00,41.5,41.5,41.5,41.5,0.0,lbma_gold_pm_usd
1968-05-29 00:00:00+00:00,41.6,41.6,41.6,41.6,0.0,lbma_gold_pm_usd
1968-05-30 00:00:00+00:00,41.95,41.95,41.95,41.95,0.0,lbma_gold_pm_usd
1968-05-31 00:00:00+00:00,41.95,41.95,41.95,41.95,0.0,lbma_gold_pm_usd
1968-06-04 00:00:00+00:00,41.15,41.15,41.15,41.15,0.0,lbma_gold_pm_usd
1968-06-05 00:00:00+00:00,41.2,41.2,41.2,41.2,0.0,lbma_gold_pm_usd
1968-06-06 00:00:00+00:00,41.2,41.2,41.2,41.2,0.0,lbma_gold_pm_usd
1968-06-07 00:00:00+00:00,41.25,41.25,41.25,41.25,0.0,lbma_gold_pm_usd
1968-06-10 00:00:00+00:00,41.3,41.3,41.3,41.3,0.0,lbma_gold_pm_usd
1968-06-11 00:00:00+00:00,41.55,41.55,41.55,41.55,0.0,lbma_gold_pm_usd
1968-06-12 00:00:00+00:00,41.9,41.9,41.9,41.9,0.0,lbma_gold_pm_usd
1968-06-13 00:00:00+00:00,41.3,41.3,41.3,41.3,0.0,lbma_gold_pm_usd
1968-06-14 00:00:00+00:00,41.0,41.0,41.0,41.0,0.0,lbma_gold_pm_usd
1968-06-17 00:00:00+00:00,40.7,40.7,40.7,40.7,0.0,lbma_gold_pm_usd
1968-06-18 00:00:00+00:00,41.1,41.1,41.1,41.1,0.0,lbma_gold_pm_usd
1968-06-19 00:00:00+00:00,41.4,41.4,41.4,41.4,0.0,lbma_gold_pm_usd
1968-06-20 00:00:00+00:00,41.1,41.1,41.1,41.1,0.0,lbma_gold_pm_usd
1968-06-21 00:00:00+00:00,41.05,41.05,41.05,41.05,0.0,lbma_gold_pm_usd
1968-06-24 00:00:00+00:00,40.9,40.9,40.9,40.9,0.0,lbma_gold_pm_usd
1968-06-25 00:00:00+00:00,40.95,40.95,40.95,40.95,0.0,lbma_gold_pm_usd
1968-06-26 00:00:00+00:00,40.85,40.85,40.85,40.85,0.0,lbma_gold_pm_usd
1968-06-27 00:00:00+00:00,40.9,40.9,40.9,40.9,0.0,lbma_gold_pm_usd
1968-06-28 00:00:00+00:00,40.9,40.9,40.9,40.9,0.0,lbma_gold_pm_usd
1968-07-01 00:00:00+00:00,40.8,40.8,40.8,40.8,0.0,lbma_gold_pm_usd
1968-07-02 00:00:00+00:00,40.9,40.9,40.9,40.9,0.0,lbma_gold_pm_usd
1968-07-03 00:00:00+00:00,41.05,41.05,41.05,41.05,0.0,lbma_gold_pm_usd
1968-07-04 00:00:00+00:00,41.15,41.15,41.15,41.15,0.0,lbma_gold_pm_usd
1968-07-05 00:00:00+00:00,41.0,41.0,41.0,41.0,0.0,lbma_gold_pm_usd
1968-07-08 00:00:00+00:00,40.85,40.85,40.85,40.85,0.0,lbma_gold_pm_usd
1968-07-09 00:00:00+00:00,39.8,39.8,39.8,39.8,0.0,lbma_gold_pm_usd
1968-07-10 00:00:00+00:00,40.1,40.1,40.1,40.1,0.0,lbma_gold_pm_usd
1968-07-11 00:00:00+00:00,39.1,39.1,39.1,39.1,0.0,lbma_gold_pm_usd
1968-07-12 00:00:00+00:00,39.3,39.3,39.3,39.3,0.0,lbma_gold_pm_usd
1968-07-15 00:00:00+00:00,39.2,39.2,39.2,39.2,0.0,lbma_gold_pm_usd
1968-07-16 00:00:00+00:00,38.5,38.5,38.5,38.5,0.0,lbma_gold_pm_usd
1968-07-17 00:00:00+00:00,37.75,37.75,37.75,37.75,0.0,lbma_gold_pm_usd
1968-07-18 00:00:00+00:00,38.0,38.0,38.0,38.0,0.0,lbma_gold_pm_usd
1968-07-19 00:00:00+00:00,38.7,38.7,38.7,38.7,0.0,lbma_gold_pm_usd
1968-07-22 00:00:00+00:00,38.6,38.6,38.6,38.6,0.0,lbma_gold_pm_usd
1968-07-23 00:00:00+00:00,39.0,39.0,39.0,39.0,0.0,lbma_gold_pm_usd
1968-07-24 00:00:00+00:00,39.2,39.2,39.2,39.2,0.0,lbma_gold_pm_usd
1968-07-25 00:00:00+00:00,38.9,38.9,38.9,38.9,0.0,lbma_gold_pm_usd
1968-07-26 00:00:00+00:00,38.9,38.9,38.9,38.9,0.0,lbma_gold_pm_usd
1968-07-29 00:00:00+00:00,39.1,39.1,39.1,39.1,0.0,lbma_gold_pm_usd
1968-07-30 00:00:00+00:00,39.0,39.0,39.0,39.0,0.0,lbma_gold_pm_usd
1968-07-31 00:00:00+00:00,38.85,38.85,38.85,38.85,0.0,lbma_gold_pm_usd
1968-08-01 00:00:00+00:00,38.9,38.9,38.9,38.9,0.0,lbma_gold_pm_usd
1968-08-02 00:00:00+00:00,38.85,38.85,38.85,38.85,0.0,lbma_gold_pm_usd
1968-08-05 00:00:00+00:00,38.95,38.95,38.95,38.95,0.0,lbma_gold_pm_usd
1968-08-06 00:00:00+00:00,38.7,38.7,38.7,38.7,0.0,lbma_gold_pm_usd
1968-08-07 00:00:00+00:00,38.7,38.7,38.7,38.7,0.0,lbma_gold_pm_usd
1968-08-08 00:00:00+00:00,38.45,38.45,38.45,38.45,0.0,lbma_gold_pm_usd
1968-08-09 00:00:00+00:00,38.55,38.55,38.55,38.55,0.0,lbma_gold_pm_usd
1968-08-12 00:00:00+00:00,38.6,38.6,38.6,38.6,0.0,lbma_gold_pm_usd
1968-08-13 00:00:00+00:00,38.9,38.9,38.9,38.9,0.0,lbma_gold_pm_usd
1968-08-14 00:00:00+00:00,38.95,38.95,38.95,38.95,0.0,lbma_gold_pm_usd
1968-08-15 00:00:00+00:00,39.15,39.15,39.15,39.15,0.0,lbma_gold_pm_usd
1968-08-16 00:00:00+00:00,39.15,39.15,39.15,39.15,0.0,lbma_gold_pm_usd
1968-08-19 00:00:00+00:00,39.15,39.15,39.15,39.15,0.0,lbma_gold_pm_usd
1968-08-20 00:00:00+00:00,39.55,39.55,39.55,39.55,0.0,lbma_gold_pm_usd
1968-08-21 00:00:00+00:00,40.0,40.0,40.0,40.0,0.0,lbma_gold_pm_usd
1968-08-22 00:00:00+00:00,39.75,39.75,39.75,39.75,0.0,lbma_gold_pm_usd
1968-08-23 00:00:00+00:00,39.5,39.5,39.5,39.5,0.0,lbma_gold_pm_usd
1968-08-26 00:00:00+00:00,39.5,39.5,39.5,39.5,0.0,lbma_gold_pm_usd
1968-08-27 00:00:00+00:00,39.65,39.65,39.65,39.65,0.0,lbma_gold_pm_usd
1968-08-28 00:00:00+00:00,39.6,39.6,39.6,39.6,0.0,lbma_gold_pm_usd
1968-08-29 00:00:00+00:00,39.85,39.85,39.85,39.85,0.0,lbma_gold_pm_usd
1968-08-30 00:00:00+00:00,39.8,39.8,39.8,39.8,0.0,lbma_gold_pm_usd
1968-09-03 00:00:00+00:00,39.95,39.95,39.95,39.95,0.0,lbma_gold_pm_usd
1968-09-04 00:00:00+00:00,39.9,39.9,39.9,39.9,0.0,lbma_gold_pm_usd
1968-09-05 00:00:00+00:00,40.1,40.1,40.1,40.1,0.0,lbma_gold_pm_usd
1968-09-06 00:00:00+00:00,39.9,39.9,39.9,39.9,0.0,lbma_gold_pm_usd
1968-09-09 00:00:00+00:00,40.05,40.05,40.05,40.05,0.0,lbma_gold_pm_usd
1968-09-10 00:00:00+00:00,40.03,40.03,40.03,40.03,0.0,lbma_gold_pm_usd
1968-09-11 00:00:00+00:00,40.1,40.1,40.1,40.1,0.0,lbma_gold_pm_usd
1968-09-12 00:00:00+00:00,40.1,40.1,40.1,40.1,0.0,lbma_gold_pm_usd
1968-09-13 00:00:00+00:00,40.15,40.15,40.15,40.15,0.0,lbma_gold_pm_usd
1968-09-16 00:00:00+00:00,40.3,40.3,40.3,40.3,0.0,lbma_gold_pm_usd
1968-09-17 00:00:00+00:00,40.3,40.3,40.3,40.3,0.0,lbma_gold_pm_usd
1968-09-18 00:00:00+00:00,40.5,40.5,40.5,40.5,0.0,lbma_gold_pm_usd
1968-09-19 00:00:00+00:00,40.45,40.45,40.45,40.45,0.0,lbma_gold_pm_usd
1968-09-20 00:00:00+00:00,40.4,40.4,40.4,40.4,0.0,lbma_gold_pm_usd
1968-09-23 00:00:00+00:00,40.4,40.4,40.4,40.4,0.0,lbma_gold_pm_usd
1968-09-24 00:00:00+00:00,40.45,40.45,40.45,40.45,0.0,lbma_gold_pm_usd
1968-09-25 00:00:00+00:00,40.45,40.45,40.45,40.45,0.0,lbma_gold_pm_usd
1968-09-26 00:00:00+00:00,40.45,40.45,40.45,40.45,0.0,lbma_gold_pm_usd
1968-09-27 00:00:00+00:00,40.13,40.13,40.13,40.13,0.0,lbma_gold_pm_usd
1968-09-30 00:00:00+00:00,39.6,39.6,39.6,39.6,0.0,lbma_gold_pm_usd
1968-10-01 00:00:00+00:00,39.45,39.45,39.45,39.45,0.0,lbma_gold_pm_usd
1968-10-02 00:00:00+00:00,38.9,38.9,38.9,38.9,0.0,lbma_gold_pm_usd
1968-10-03 00:00:00+00:00,39.18,39.18,39.18,39.18,0.0,lbma_gold_pm_usd
1968-10-04 00:00:00+00:00,39.05,39.05,39.05,39.05,0.0,lbma_gold_pm_usd
1968-10-07 00:00:00+00:00,39.78,39.78,39.78,39.78,0.0,lbma_gold_pm_usd
1968-10-08 00:00:00+00:00,39.6,39.6,39.6,39.6,0.0,lbma_gold_pm_usd
1968-10-09 00:00:00+00:00,38.9,38.9,38.9,38.9,0.0,lbma_gold_pm_usd
1968-10-10 00:00:00+00:00,39.05,39.05,39.05,39.05,0.0,lbma_gold_pm_usd
1968-10-11 00:00:00+00:00,39.28,39.28,39.28,39.28,0.0,lbma_gold_pm_usd
1968-10-14 00:00:00+00:00,39.3,39.3,39.3,39.3,0.0,lbma_gold_pm_usd
1968-10-15 00:00:00+00:00,39.1,39.1,39.1,39.1,0.0,lbma_gold_pm_usd
1968-10-16 00:00:00+00:00,38.95,38.95,38.95,38.95,0.0,lbma_gold_pm_usd
1968-10-17 00:00:00+00:00,39.28,39.28,39.28,39.28,0.0,lbma_gold_pm_usd
1968-10-18 00:00:00+00:00,39.1,39.1,39.1,39.1,0.0,lbma_gold_pm_usd
1968-10-21 00:00:00+00:00,39.0,39.0,39.0,39.0,0.0,lbma_gold_pm_usd
1968-10-22 00:00:00+00:00,39.05,39.05,39.05,39.05,0.0,lbma_gold_pm_usd
1968-10-23 00:00:00+00:00,39.2,39.2,39.2,39.2,0.0,lbma_gold_pm_usd
1968-10-24 00:00:00+00:00,39.2,39.2,39.2,39.2,0.0,lbma_gold_pm_usd
1968-10-25 00:00:00+00:00,39.25,39.25,39.25,39.25,0.0,lbma_gold_pm_usd
1968-10-28 00:00:00+00:00,39.48,39.48,39.48,39.48,0.0,lbma_gold_pm_usd
1968-10-29 00:00:00+00:00,39.5,39.5,39.5,39.5,0.0,lbma_gold_pm_usd
1968-10-30 00:00:00+00:00,39.2,39.2,39.2,39.2,0.0,lbma_gold_pm_usd
1968-10-31 00:00:00+00:00,39.0,39.0,39.0,39.0,0.0,lbma_gold_pm_usd
1968-11-01 00:00:00+00:00,39.18,39.18,39.18,39.18,0.0,lbma_gold_pm_usd
1968-11-04 00:00:00+00:00,39.2,39.2,39.2,39.2,0.0,lbma_gold_pm_usd
1968-11-05 00:00:00+00:00,39.43,39.43,39.43,39.43,0.0,lbma_gold_pm_usd
1968-11-06 00:00:00+00:00,39.53,39.53,39.53,39.53,0.0,lbma_gold_pm_usd
1968-11-07 00:00:00+00:00,39.3,39.3,39.3,39.3,0.0,lbma_gold_pm_usd
1968-11-08 00:00:00+00:00,39.4,39.4,39.4,39.4,0.0,lbma_gold_pm_usd
1968-11-11 00:00:00+00:00,39.55,39.55,39.55,39.55,0.0,lbma_gold_pm_usd
1968-11-12 00:00:00+00:00,39.68,39.68,39.68,39.68,0.0,lbma_gold_pm_usd
1968-11-13 00:00:00+00:00,39.88,39.88,39.88,39.88,0.0,lbma_gold_pm_usd
1968-11-14 00:00:00+00:00,39.9,39.9,39.9,39.9,0.0,lbma_gold_pm_usd
1968-11-15 00:00:00+00:00,40.0,40.0,40.0,40.0,0.0,lbma_gold_pm_usd
1968-11-18 00:00:00+00:00,39.95,39.95,39.95,39.95,0.0,lbma_gold_pm_usd
1968-11-19 00:00:00+00:00,40.23,40.23,40.23,40.23,0.0,lbma_gold_pm_usd
1968-11-20 00:00:00+00:00,40.55,40.55,40.55,40.55,0.0,lbma_gold_pm_usd
1968-11-21 00:00:00+00:00,40.25,40.25,40.25,40.25,0.0,lbma_gold_pm_usd
1968-11-22 00:00:00+00:00,40.0,40.0,40.0,40.0,0.0,lbma_gold_pm_usd
1968-11-25 00:00:00+00:00,40.1,40.1,40.1,40.1,0.0,lbma_gold_pm_usd
1968-11-26 00:00:00+00:00,39.7,39.7,39.7,39.7,0.0,lbma_gold_pm_usd
1968-11-27 00:00:00+00:00,39.9,39.9,39.9,39.9,0.0,lbma_gold_pm_usd
1968-11-28 00:00:00+00:00,39.8,39.8,39.8,39.8,0.0,lbma_gold_pm_usd
1968-11-29 00:00:00+00:00,39.85,39.85,39.85,39.85,0.0,lbma_gold_pm_usd
1968-12-02 00:00:00+00:00,40.15,40.15,40.15,40.15,0.0,lbma_gold_pm_usd
1968-12-03 00:00:00+00:00,40.28,40.28,40.28,40.28,0.0,lbma_gold_pm_usd
1968-12-04 00:00:00+00:00,40.5,40.5,40.5,40.5,0.0,lbma_gold_pm_usd
1968-12-05 00:00:00+00:00,40.35,40.35,40.35,40.35,0.0,lbma_gold_pm_usd
1968-12-06 00:00:00+00:00,40.5,40.5,40.5,40.5,0.0,lbma_gold_pm_usd
1968-12-09 00:00:00+00:00,40.6,40.6,40.6,40.6,0.0,lbma_gold_pm_usd
1968-12-10 00:00:00+00:00,40.63,40.63,40.63,40.63,0.0,lbma_gold_pm_usd
1968-12-11 00:00:00+00:00,40.95,40.95,40.95,40.95,0.0,lbma_gold_pm_usd
1968-12-12 00:00:00+00:00,40.98,40.98,40.98,40.98,0.0,lbma_gold_pm_usd
1968-12-13 00:00:00+00:00,41.0,41.0,41.0,41.0,0.0,lbma_gold_pm_usd
1968-12-16 00:00:00+00:00,40.97,40.97,40.97,40.97,0.0,lbma_gold_pm_usd
1968-12-17 00:00:00+00:00,41.23,41.23,41.23,41.23,0.0,lbma_gold_pm_usd
1968-12-18 00:00:00+00:00,41.9,41.9,41.9,41.9,0.0,lbma_gold_pm_usd
1968-12-19 00:00:00+00:00,41.73,41.73,41.73,41.73,0.0,lbma_gold_pm_usd
1968-12-20 00:00:00+00:00,41.7,41.7,41.7,41.7,0.0,lbma_gold_pm_usd
1968-12-23 00:00:00+00:00,41.6,41.6,41.6,41.6,0.0,lbma_gold_pm_usd
1968-12-27 00:00:00+00:00,41.75,41.75,41.75,41.75,0.0,lbma_gold_pm_usd
1968-12-30 00:00:00+00:00,41.9,41.9,41.9,41.9,0.0,lbma_gold_pm_usd
1968-12-31 00:00:00+00:00,41.9,41.9,41.9,41.9,0.0,lbma_gold_pm_usd
1969-01-02 00:00:00+00:00,41.8,41.8,41.8,41.8,0.0,lbma_gold_pm_usd
1969-01-03 00:00:00+00:00,42.05,42.05,42.05,42.05,0.0,lbma_gold_pm_usd
1969-01-06 00:00:00+00:00,42.05,42.05,42.05,42.05,0.0,lbma_gold_pm_usd
1969-01-07 00:00:00+00:00,42.1,42.1,42.1,42.1,0.0,lbma_gold_pm_usd
1969-01-08 00:00:00+00:00,42.45,42.45,42.45,42.45,0.0,lbma_gold_pm_usd
1969-01-09 00:00:00+00:00,42.5,42.5,42.5,42.5,0.0,lbma_gold_pm_usd
1969-01-10 00:00:00+00:00,42.3,42.3,42.3,42.3,0.0,lbma_gold_pm_usd
1969-01-13 00:00:00+00:00,42.1,42.1,42.1,42.1,0.0,lbma_gold_pm_usd
1969-01-14 00:00:00+00:00,42.5,42.5,42.5,42.5,0.0,lbma_gold_pm_usd
1969-01-15 00:00:00+00:00,42.7,42.7,42.7,42.7,0.0,lbma_gold_pm_usd
1969-01-16 00:00:00+00:00,42.35,42.35,42.35,42.35,0.0,lbma_gold_pm_usd
1969-01-17 00:00:00+00:00,42.2,42.2,42.2,42.2,0.0,lbma_gold_pm_usd
1969-01-20 00:00:00+00:00,42.2,42.2,42.2,42.2,0.0,lbma_gold_pm_usd
1969-01-21 00:00:00+00:00,42.48,42.48,42.48,42.48,0.0,lbma_gold_pm_usd
1969-01-22 00:00:00+00:00,42.53,42.53,42.53,42.53,0.0,lbma_gold_pm_usd
1969-01-23 00:00:00+00:00,42.05,42.05,42.05,42.05,0.0,lbma_gold_pm_usd
1969-01-24 00:00:00+00:00,42.1,42.1,42.1,42.1,0.0,lbma_gold_pm_usd
1969-01-27 00:00:00+00:00,42.2,42.2,42.2,42.2,0.0,lbma_gold_pm_usd
1969-01-28 00:00:00+00:00,42.43,42.43,42.43,42.43,0.0,lbma_gold_pm_usd
1969-01-29 00:00:00+00:00,42.5,42.5,42.5,42.5,0.0,lbma_gold_pm_usd
1969-01-30 00:00:00+00:00,42.55,42.55,42.55,42.55,0.0,lbma_gold_pm_usd
1969-01-31 00:00:00+00:00,42.54,42.54,42.54,42.54,0.0,lbma_gold_pm_usd
1969-02-03 00:00:00+00:00,42.43,42.43,42.43,42.43,0.0,lbma_gold_pm_usd
1969-02-04 00:00:00+00:00,42.5,42.5,42.5,42.5,0.0,lbma_gold_pm_usd
1969-02-05 00:00:00+00:00,42.73,42.73,42.73,42.73,0.0,lbma_gold_pm_usd
1969-02-06 00:00:00+00:00,42.63,42.63,42.63,42.63,0.0,lbma_gold_pm_usd
1969-02-07 00:00:00+00:00,42.53,42.53,42.53,42.53,0.0,lbma_gold_pm_usd
1969-02-10 00:00:00+00:00,42.45,42.45,42.45,42.45,0.0,lbma_gold_pm_usd
1969-02-11 00:00:00+00:00,42.55,42.55,42.55,42.55,0.0,lbma_gold_pm_usd
1969-02-12 00:00:00+00:00,42.5,42.5,42.5,42.5,0.0,lbma_gold_pm_usd
1969-02-13 00:00:00+00:00,42.58,42.58,42.58,42.58,0.0,lbma_gold_pm_usd
1969-02-14 00:00:00+00:00,42.5,42.5,42.5,42.5,0.0,lbma_gold_pm_usd
1969-02-17 00:00:00+00:00,42.65,42.65,42.65,42.65,0.0,lbma_gold_pm_usd
1969-02-18 00:00:00+00:00,42.58,42.58,42.58,42.58,0.0,lbma_gold_pm_usd
1969-02-19 00:00:00+00:00,42.65,42.65,42.65,42.65,0.0,lbma_gold_pm_usd
1969-02-20 00:00:00+00:00,42.63,42.63,42.63,42.63,0.0,lbma_gold_pm_usd
1969-02-21 00:00:00+00:00,42.63,42.63,42.63,42.63,0.0,lbma_gold_pm_usd
1969-02-24 00:00:00+00:00,42.7,42.7,42.7,42.7,0.0,lbma_gold_pm_usd
1969-02-25 00:00:00+00:00,42.65,42.65,42.65,42.65,0.0,lbma_gold_pm_usd
1969-02-26 00:00:00+00:00,42.7,42.7,42.7,42.7,0.0,lbma_gold_pm_usd
1969-02-27 00:00:00+00:00,42.8,42.8,42.8,42.8,0.0,lbma_gold_pm_usd
1969-02-28 00:00:00+00:00,42.7,42.7,42.7,42.7,0.0,lbma_gold_pm_usd
1969-03-03 00:00:00+00:00,42.7,42.7,42.7,42.7,0.0,lbma_gold_pm_usd
1969-03-04 00:00:00+00:00,42.85,42.85,42.85,42.85,0.0,lbma_gold_pm_usd
1969-03-05 00:00:00+00:00,43.0,43.0,43.0,43.0,0.0,lbma_gold_pm_usd
1969-03-06 00:00:00+00:00,43.25,43.25,43.25,43.25,0.0,lbma_gold_pm_usd
1969-03-07 00:00:00+00:00,43.5,43.5,43.5,43.5,0.0,lbma_gold_pm_usd
1969-03-10 00:00:00+00:00,43.83,43.83,43.83,43.83,0.0,lbma_gold_pm_usd
1969-03-11 00:00:00+00:00,42.95,42.95,42.95,42.95,0.0,lbma_gold_pm_usd
1969-03-12 00:00:00+00:00,42.85,42.85,42.85,42.85,0.0,lbma_gold_pm_usd
1969-03-13 00:00:00+00:00,43.1,43.1,43.1,43.1,0.0,lbma_gold_pm_usd
1969-03-14 00:00:00+00:00,43.0,43.0,43.0,43.0,0.0,lbma_gold_pm_usd
1969-03-17 00:00:00+00:00,43.1,43.1,43.1,43.1,0.0,lbma_gold_pm_usd
1969-03-18 00:00:00+00:00,43.0,43.0,43.0,43.0,0.0,lbma_gold_pm_usd
1969-03-19 00:00:00+00:00,43.1,43.1,43.1,43.1,0.0,lbma_gold_pm_usd
1969-03-20 00:00:00+00:00,43.2,43.2,43.2,43.2,0.0,lbma_gold_pm_usd
1969-03-21 00:00:00+00:00,43.2,43.2,43.2,43.2,0.0,lbma_gold_pm_usd
1969-03-24 00:00:00+00:00,43.35,43.35,43.35,43.35,0.0,lbma_gold_pm_usd
1969-03-25 00:00:00+00:00,43.35,43.35,43.35,43.35,0.0,lbma_gold_pm_usd
1969-03-26 00:00:00+00:00,43.43,43.43,43.43,43.43,0.0,lbma_gold_pm_usd
1969-03-27 00:00:00+00:00,43.46,43.46,43.46,43.46,0.0,lbma_gold_pm_usd
1969-03-28 00:00:00+00:00,43.23,43.23,43.23,43.23,0.0,lbma_gold_pm_usd
1969-03-31 00:00:00+00:00,42.9,42.9,42.9,42.9,0.0,lbma_gold_pm_usd
1969-04-01 00:00:00+00:00,43.15,43.15,43.15,43.15,0.0,lbma_gold_pm_usd
1969-04-02 00:00:00+00:00,43.25,43.25,43.25,43.25,0.0,lbma_gold_pm_usd
1969-04-03 00:00:00+00:00,43.38,43.38,43.38,43.38,0.0,lbma_gold_pm_usd
1969-04-08 00:00:00+00:00,43.38,43.38,43.38,43.38,0.0,lbma_gold_pm_usd
1969-04-09 00:00:00+00:00,43.4,43.4,43.4,43.4,0.0,lbma_gold_pm_usd
1969-04-10 00:00:00+00:00,43.39,43.39,43.39,43.39,0.0,lbma_gold_pm_usd
1969-04-11 00:00:00+00:00,43.4,43.4,43.4,43.4,0.0,lbma_gold_pm_usd
1969-04-14 00:00:00+00:00,43.15,43.15,43.15,43.15,0.0,lbma_gold_pm_usd
1969-04-15 00:00:00+00:00,42.98,42.98,42.98,42.98,0.0,lbma_gold_pm_usd
1969-04-16 00:00:00+00:00,43.25,43.25,43.25,43.25,0.0,lbma_gold_pm_usd
1969-04-17 00:00:00+00:00,43.2,43.2,43.2,43.2,0.0,lbma_gold_pm_usd
1969-04-18 00:00:00+00:00,43.23,43.23,43.23,43.23,0.0,lbma_gold_pm_usd
1969-04-21 00:00:00+00:00,43.15,43.15,43.15,43.15,0.0,lbma_gold_pm_usd
1969-04-22 00:00:00+00:00,43.3,43.3,43.3,43.3,0.0,lbma_gold_pm_usd
1969-04-23 00:00:00+00:00,43.35,43.35,43.35,43.35,0.0,lbma_gold_pm_usd
1969-04-24 00:00:00+00:00,43.35,43.35,43.35,43.35,0.0,lbma_gold_pm_usd
1969-04-25 00:00:00+00:00,43.3,43.3,43.3,43.3,0.0,lbma_gold_pm_usd
1969-04-28 00:00:00+00:00,43.6,43.6,43.6,43.6,0.0,lbma_gold_pm_usd
1969-04-29 00:00:00+00:00,43.5,43.5,43.5,43.5,0.0,lbma_gold_pm_usd
1969-04-30 00:00:00+00:00,43.6,43.6,43.6,43.6,0.0,lbma_gold_pm_usd
1969-05-01 00:00:00+00:00,43.6,43.6,43.6,43.6,0.0,lbma_gold_pm_usd
1969-05-02 00:00:00+00:00,43.6,43.6,43.6,43.6,0.0,lbma_gold_pm_usd
1969-05-05 00:00:00+00:00,43.5,43.5,43.5,43.5,0.0,lbma_gold_pm_usd
1969-05-06 00:00:00+00:00,43.38,43.38,43.38,43.38,0.0,lbma_gold_pm_usd
1969-05-07 00:00:00+00:00,43.6,43.6,43.6,43.6,0.0,lbma_gold_pm_usd
1969-05-08 00:00:00+00:00,43.63,43.63,43.63,43.63,0.0,lbma_gold_pm_usd
